Accession	Female_Parent	Male_Parent	Cross_Type
TMS18F1263P0109	TMS13F1053P0010	IITA-TMS-IBA000070	biparental
TMS18F1263P0110	TMS13F1053P0010	IITA-TMS-IBA000070	biparental
TMS18F1264P0016	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0028	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0035	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0060	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0063	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0069	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0089	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0106	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0109	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0118	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1264P0119	TMS13F1053P0010	IITA-TMS-IBA030060A	biparental
TMS18F1265P0001	TMS13F1053P0010	IITA-TMS-IBA030060	biparental
TMS18F1265P0026	TMS13F1053P0010	IITA-TMS-IBA030060	biparental
TMS18F1265P0029	TMS13F1053P0010	IITA-TMS-IBA030060	biparental
TMS18F1265P0033	TMS13F1053P0010	IITA-TMS-IBA030060	biparental
TMS18F1266P0005	TMS13F1053P0010	IITA-TMS-IBA972205	biparental
TMS18F1266P0023	TMS13F1053P0010	IITA-TMS-IBA972205	biparental
TMS18F1267P0012	TMS13F1053P0010	IITA-TMS-IBA011797	biparental
TMS18F1269P0003	TMS13F1053P0010	TMS13F1106P0004	biparental
TMS18F1269P0025	TMS13F1053P0010	TMS13F1106P0004	biparental
TMS18F1269P0031	TMS13F1053P0010	TMS13F1106P0004	biparental
TMS18F1269P0034	TMS13F1053P0010	TMS13F1106P0004	biparental
TMS18F1269P0036	TMS13F1053P0010	TMS13F1106P0004	biparental
TMS18F1270P0012	TMS13F1053P0010	TMS13F1053P0015	biparental
TMS18F1270P0032	TMS13F1053P0010	TMS13F1053P0015	biparental
TMS18F1270P0042	TMS13F1053P0010	TMS13F1053P0015	biparental
TMS18F1271P0002	TMS13F1053P0010	TMS13F1227P0143	biparental
TMS18F1272P0001	TMS13F1053P0010	TMS13F1307P0016	biparental
TMS18F1272P0038	TMS13F1053P0010	TMS13F1307P0016	biparental
TMS18F1273P0011	TMS13F1053P0010	TMS13F1343P0002	biparental
TMS18F1273P0019	TMS13F1053P0010	TMS13F1343P0002	biparental
TMS18F1275P0004	TMS13F1053P0015	IITA-TMS-IBA000070	biparental
TMS18F1275P0006	TMS13F1053P0015	IITA-TMS-IBA000070	biparental
TMS18F1275P0015	TMS13F1053P0015	IITA-TMS-IBA000070	biparental
TMS18F1276P0008	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0027	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0028	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0035	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0040	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0041	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0042	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1276P0049	TMS13F1053P0015	IITA-TMS-IBA030060A	biparental
TMS18F1277P0063	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0065	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0066	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0072	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0075	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0077	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1277P0081	TMS13F1053P0015	IITA-TMS-IBA930007	biparental
TMS18F1278P0024	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0032	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0037	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0043	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0077	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0080	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0084	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0086	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0095	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0105	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0128	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0136	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0137	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0152	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0167	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0168	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0175	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0181	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1278P0184	TMS13F1053P0015	IITA-TMS-IBA972205	biparental
TMS18F1279P0001	TMS13F1053P0015	TMEB419	biparental
TMS18F1279P0006	TMS13F1053P0015	TMEB419	biparental
TMS18F1279P0008	TMS13F1053P0015	TMEB419	biparental
TMS18F1280P0031	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0032	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0042	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0054	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0058	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0071	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0080	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0092	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0097	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0103	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0105	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0118	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0120	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0123	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0130	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0145	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0152	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1280P0153	TMS13F1053P0015	TMS13F1088P0007	biparental
TMS18F1281P0009	TMS13F1053P0015	TMS13F1343P0022	biparental
TMS18F1282P0038	TMS13F1063P0013	IITA-TMS-IBA930007	biparental
TMS18F1282P0053	TMS13F1063P0013	IITA-TMS-IBA930007	biparental
TMS18F1282P0055	TMS13F1063P0013	IITA-TMS-IBA930007	biparental
TMS18F1284P0014	TMS13F1063P0013	TMEB419	biparental
TMS18F1285P0003	TMS13F1063P0013	TMS13F1122P0005	biparental
TMS18F1285P0026	TMS13F1063P0013	TMS13F1122P0005	biparental
TMS18F1286P0001	TMS13F1088P0007	IITA-TMS-IBA972205	biparental
TMS18F1286P0003	TMS13F1088P0007	IITA-TMS-IBA972205	biparental
TMS18F1287P0003	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1287P0005	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1287P0017	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1287P0045	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1287P0047	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1287P0087	TMS13F1088P0007	TMS13F1343P0002	biparental
TMS18F1288P0003	TMS13F1106P0004	TMS13F1069P0024	biparental
TMS18F1288P0006	TMS13F1106P0004	TMS13F1069P0024	biparental
TMS18F1288P0021	TMS13F1106P0004	TMS13F1069P0024	biparental
TMS18F1288P0031	TMS13F1106P0004	TMS13F1069P0024	biparental
TMS18F1288P0032	TMS13F1106P0004	TMS13F1069P0024	biparental
TMS18F1289P0004	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0007	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0010	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0012	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0016	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0024	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1289P0025	TMS13F1106P0004	TMS13F1088P0007	biparental
TMS18F1290P0008	TMS13F1122P0005	IITA-TMS-IBA930007	biparental
TMS18F1290P0016	TMS13F1122P0005	IITA-TMS-IBA930007	biparental
TMS18F1290P0024	TMS13F1122P0005	IITA-TMS-IBA930007	biparental
TMS18F1291P0025	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1291P0028	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1291P0035	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1291P0038	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1291P0042	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1291P0045	TMS13F1122P0005	IITA-TMS-IBA972205	biparental
TMS18F1292P0008	TMS13F1122P0005	TMEB419	biparental
TMS18F1293P0001	TMS13F1160P0005	IITA-TMS-IBA011797	biparental
TMS18F1293P0011	TMS13F1160P0005	IITA-TMS-IBA011797	biparental
TMS18F1294P0005	TMS13F1160P0005	TMEB7	biparental
TMS18F1294P0011	TMS13F1160P0005	TMEB7	biparental
TMS18F1295P0022	TMS13F1160P0005	TMEB419	biparental
TMS18F1295P0024	TMS13F1160P0005	TMEB419	biparental
TMS18F1295P0049	TMS13F1160P0005	TMEB419	biparental
TMS18F1295P0054	TMS13F1160P0005	TMEB419	biparental
TMS18F1296P0002	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0004	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0018	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0019	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0020	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0021	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0027	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0031	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0035	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0045	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0047	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1296P0067	TMS13F1160P0005	TMS14F1284P0001	biparental
TMS18F1297P0005	TMS13F1160P0005	TMS14F1362P0004	biparental
TMS18F1297P0006	TMS13F1160P0005	TMS14F1362P0004	biparental
TMS18F1297P0008	TMS13F1160P0005	TMS14F1362P0004	biparental
TMS18F1297P0009	TMS13F1160P0005	TMS14F1362P0004	biparental
TMS18F1298P0005	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0008	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0010	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0012	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0013	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0019	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0024	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0026	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0027	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1298P0052	TMS13F1284P0001	IITA-TMS-IBA000070	biparental
TMS18F1299P0007	TMS13F1284P0001	TMEB419	biparental
TMS18F1299P0012	TMS13F1284P0001	TMEB419	biparental
TMS18F1299P0020	TMS13F1284P0001	TMEB419	biparental
TMS18F1299P0027	TMS13F1284P0001	TMEB419	biparental
TMS18F1300P0009	TMS13F1284P0001	TMS13F1160P0005	biparental
TMS18F1300P0014	TMS13F1284P0001	TMS13F1160P0005	biparental
TMS18F1300P0015	TMS13F1284P0001	TMS13F1160P0005	biparental
TMS18F1300P0017	TMS13F1284P0001	TMS13F1160P0005	biparental
TMS18F1301P0001	TMS13F1284P0001	TMS13F1343P0038	biparental
TMS18F1301P0025	TMS13F1284P0001	TMS13F1343P0038	biparental
TMS18F1301P0028	TMS13F1284P0001	TMS13F1343P0038	biparental
TMS18F1302P0010	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0015	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0023	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0028	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0032	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0057	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0063	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1302P0069	TMS13F1307P0016	IITA-TMS-IBA000070	biparental
TMS18F1303P0010	TMS13F1307P0016	IITA-TMS-IBA030060	biparental
TMS18F1305P0076	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0084	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0100	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0152	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0155	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0156	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0166	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1305P0169	TMS13F1307P0016	IITA-TMS-IBA930007	biparental
TMS18F1306P0005	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0009	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0040	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0042	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0055	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0069	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0073	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0077	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0079	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0083	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0086	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0094	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0119	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0121	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0179	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0194	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0195			
TMS18F1306P0212			
TMS18F1306P0228			
TMS18F1306P0230	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0237			
TMS18F1306P0245	TMS13F1307P0016	IITA-TMS-IBA972205	biparental
TMS18F1306P0265			
TMS18F1306P0272			
TMS18F1306P0273			
TMS18F1306P0277			
TMS18F1306P0283			
TMS18F1306P0285			
TMS18F1306P0286			
TMS18F1306P0287			
TMS18F1306P0289			
TMS18F1306P0290			
TMS18F1307P0014	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0038	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0042	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0059	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0063	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0067	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0077	TMS13F1307P0016	TMEB419	biparental
TMS18F1307P0093	TMS13F1307P0016	TMEB419	biparental
TMS18F1308P0029	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0059	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0066	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0070	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0073	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0092	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0096	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0100	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0112	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0115	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0122	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1308P0138	TMS13F1307P0016	TMS13F1053P0015	biparental
TMS18F1309P0015	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0034	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0039	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0042	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0044	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0048	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0049	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0052	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0057	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0059	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0067	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0070	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1309P0078	TMS13F1307P0016	TMS13F1069P0024	biparental
TMS18F1310P0019	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0035	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0052	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0053	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0054	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0065	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0073	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0081	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0094	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0097	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0106	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0109	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0128	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0138	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0142	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0156	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0161	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1310P0166	TMS13F1307P0016	TMS13F1088P0007	biparental
TMS18F1311P0002	TMS13F1307P0016	TMS13F1106P0004	biparental
TMS18F1311P0004	TMS13F1307P0016	TMS13F1106P0004	biparental
TMS18F1311P0022	TMS13F1307P0016	TMS13F1106P0004	biparental
TMS18F1311P0031	TMS13F1307P0016	TMS13F1106P0004	biparental
TMS18F1313P0003	TMS13F1307P0016	TMS13F1343P0002	biparental
TMS18F1313P0030	TMS13F1307P0016	TMS13F1343P0002	biparental
TMS18F1313P0032	TMS13F1307P0016	TMS13F1343P0002	biparental
TMS18F1313P0038	TMS13F1307P0016	TMS13F1343P0002	biparental
TMS18F1313P0046	TMS13F1307P0016	TMS13F1343P0002	biparental
TMS18F1314P0003	TMS13F1307P0016	TMS13F1343P0022	biparental
TMS18F1314P0027	TMS13F1307P0016	TMS13F1343P0022	biparental
TMS18F1314P0029	TMS13F1307P0016	TMS13F1343P0022	biparental
TMS18F1314P0031	TMS13F1307P0016	TMS13F1343P0022	biparental
TMS18F1314P0034	TMS13F1307P0016	TMS13F1343P0022	biparental
TMS18F1317P0012	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0015	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0033	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0034	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0039	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0040	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0041	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0044	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0047	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0049	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0064	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0072	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0086	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0093	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0097	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0109	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1317P0114	TMS13F1343P0002	IITA-TMS-IBA030060A	biparental
TMS18F1318P0002	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0010	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0014	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0021	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0023	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0026	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0027	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0033	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0043	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1318P0049	TMS13F1343P0002	IITA-TMS-IBA930007	biparental
TMS18F1319P0004	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0009	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0016	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0018	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0024	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0028	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0031	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0034	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0036	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0043	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0055	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0067	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0075	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0086	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0093	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0094	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0107	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0110	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0112	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0113	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0114	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0124	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1319P0168	TMS13F1343P0002	IITA-TMS-IBA972205	biparental
TMS18F1320P0006	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0018	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0026	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0028	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0055	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0065	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0075	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0079	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0084	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0109	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0110	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0113	TMS13F1343P0002	TMEB419	biparental
TMS18F1320P0125	TMS13F1343P0002	TMEB419	biparental
TMS18F1322P0009	TMS13F1343P0002	TMS13F1343P0022	biparental
TMS18F1322P0016	TMS13F1343P0002	TMS13F1343P0022	biparental
TMS18F1322P0023	TMS13F1343P0002	TMS13F1343P0022	biparental
TMS18F1322P0027	TMS13F1343P0002	TMS13F1343P0022	biparental
TMS18F1322P0029	TMS13F1343P0002	TMS13F1343P0022	biparental
TMS18F1323P0003	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0006	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0012	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0015	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0016	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0018	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0029	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0042	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0046	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0056	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1323P0058	TMS13F1343P0022	IITA-TMS-IBA930007	biparental
TMS18F1324P0005	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0007	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0016	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0020	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0040	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0043	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0051	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0056	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
TMS18F1324P0076	TMS13F1343P0022	IITA-TMS-IBA972205	biparental
